Index,Time[d.s],IEs_T(15)_S(17)_EvLim(20),IEs_T(15)_S(33)_EvLim(20),IEs_T(30)_S(17)_EvLim(20),IEs_T(30)_S(33)_EvLim(20)
72922,738450.3435802021,1735.1421803160001,2442.923821803028,1903.625926474667,3194.611305322311
72924,738450.3583367227,1625.120106254425,2440.6929269980283,1892.1010266901965,3188.7387662732585
72926,738450.3638688555,1625.120106254425,2440.6929269980283,1892.1010266901965,3188.7387662732585
72927,738450.3652145719,1637.9821932965156,2700.0494721858586,1753.430406511575,3320.682669617804
72928,738450.3664714997,1633.653944654024,2339.869704163629,1897.1383381575608,2991.584404419828
72929,738450.366792547,1625.1337500922348,2327.9184940554774,1887.7370394495313,2977.3678199257283
72931,738450.3826407851,1625.1337500922348,2327.9184940554774,1887.7370394495313,2977.3678199257283
72936,738450.4710350016,1619.0419057019017,2417.153354440605,1880.615297468582,3152.239140597712
72938,738450.5076006056,1611.7652890179224,2405.974190663066,1872.3967673167165,3138.348335019482
72943,738450.5762849876,1604.8066503536345,2395.136287802357,1864.4858285753999,3124.796918318553
72946,738450.6091046019,1604.8066503536345,2395.136287802357,1864.4858285753999,3124.796918318553
72947,738450.631746845,1606.1033896119288,2392.107254107479,1864.3106959121897,3118.4271602014915
72949,738450.6465642408,1606.1033896119288,2392.107254107479,1864.3106959121897,3118.4271602014915
72952,738450.7168408368,1606.3540193951317,2388.1399117403575,1863.1718849310384,3111.2300380017573
72953,738450.7311392385,1606.3540193951317,2388.1399117403575,1863.1718849310384,3111.2300380017573
72954,738450.7622593606,1606.3540193951317,2388.1399117403575,1863.1718849310384,3111.2300380017573
72955,738450.767205955,1606.3540193951317,2388.1399117403575,1863.1718849310384,3111.2300380017573
72957,738450.799982213,1604.5509620675373,2382.2839168503074,1717.042568036843,3102.3323932915587
72961,738450.8598998075,1604.5509620675373,2382.2839168503074,1717.042568036843,3102.3323932915587
72962,738450.8665291975,1604.5509620675373,2382.2839168503074,1717.042568036843,3102.3323932915587
72964,738450.8714409074,1601.0717096796764,2374.8921714544235,1855.5198488235499,3092.0552653485324
72966,738450.8888367461,1601.0717096796764,2374.8921714544235,1855.5198488235499,3092.0552653485324
72967,738450.9047584158,1601.0717096796764,2374.8921714544235,1855.5198488235499,3092.0552653485324
72968,738450.9087321141,1593.7200204925664,2363.8933671056475,1847.2978566579134,3078.4951884395396
72971,738450.9296800792,1593.7200204925664,2363.8933671056475,1847.2978566579134,3078.4951884395396
72976,738451.0292245746,1592.3000813680555,2263.52310949747,1703.7303515770802,2890.024017998899
72977,738451.0578533541,1589.8464221291324,2352.2190546212328,1700.8369005747152,3060.9321662401358
72978,738451.0621376635,1589.8464221291324,2352.2190546212328,1700.8369005747152,3060.9321662401358
72980,738451.0712977345,1589.8464221291324,2352.2190546212328,1700.8369005747152,3060.9321662401358
72981,738451.0836563382,1583.2813552477858,2576.928087986738,1694.0709282905148,3169.1081042985393
72984,738451.1094005668,1583.2813552477858,2576.928087986738,1694.0709282905148,3169.1081042985393
72985,738451.1256105686,1583.2813552477858,2576.928087986738,1694.0709282905148,3169.1081042985393
72986,738451.1937872859,1583.2813552477858,2576.928087986738,1694.0709282905148,3169.1081042985393
72989,738451.280149245,1576.36498167173,2565.2819895477833,1686.9756399530868,3155.593776746554
72991,738451.3234694763,1578.573005674798,2329.852764749059,1826.6093877431372,3030.3304404857463
72992,738451.3255548367,1578.573005674798,2329.852764749059,1826.6093877431372,3030.3304404857463
72993,738451.340855613,1575.0694631500166,2644.6002280849284,1822.0601910469293,3313.528080325432
72995,738451.3502716622,1572.406781788938,2316.4036421048027,1818.3114563951235,3011.4031857549426
72996,738451.3531167898,1569.6872039097082,2310.077591984945,1814.520171279434,3002.3447789299103
73000,738451.3805912858,1574.9096509498263,2219.8908612971545,1682.8215923795963,2826.530099805067
73002,738451.3981658908,1569.8077489103005,2211.804224634754,1677.4607352450955,2816.271396405412
73004,738451.4211548044,1562.3931724325337,2201.550394602253,1669.916344612705,2804.0352988096934
73006,738451.4562972672,4098.276172911991,13935.65279881646,4098.276172911991,13935.65279881646
73008,738451.4673011544,1556.7361676232645,2192.994946140859,1797.5104185691405,2793.383326126447
73010,738451.4833124813,1556.7361676232645,2192.994946140859,1797.5104185691405,2793.383326126447
73011,738451.5004209845,1551.5874145594798,2184.951285909353,1658.6367788196671,2783.2225601595537
73012,738451.5005605285,1548.3610296811814,2178.7638171760454,1655.0596138894132,2774.793799127228
73014,738451.5086689286,1556.8919795165639,2272.687317600571,1794.1507329111914,2945.989479121751
73015,738451.5313604991,1562.407820100176,2194.6147120721484,1798.20063706776,2786.7284261718155
73017,738451.5826090493,1558.3460553953096,2267.1482267603105,1793.2395856296762,2934.8591392691783
73018,738451.5839146116,1558.3460553953096,2267.1482267603105,1793.2395856296762,2934.8591392691783
73019,738451.5870415112,1550.8958469103961,2256.68431693871,1785.0932478222012,2922.2182319118374
73020,738451.5983772654,1550.8958469103961,2256.68431693871,1785.0932478222012,2922.2182319118374
73022,738451.6172743825,1550.8958469103961,2256.68431693871,1785.0932478222012,2922.2182319118374
73024,738451.6300378729,1550.8958469103961,2256.68431693871,1785.0932478222012,2922.2182319118374
73025,738451.6353043248,1550.8958469103961,2256.68431693871,1785.0932478222012,2922.2182319118374
73026,738451.6406315138,1550.8958469103961,2256.68431693871,1785.0932478222012,2922.2182319118374
73027,738451.6537978493,1550.8958469103961,2256.68431693871,1785.0932478222012,2922.2182319118374
73028,738451.6681512522,1545.9859823352601,2248.6558879630866,1779.348721218445,2911.8488709787475
73029,738451.6713105149,1545.9859823352601,2248.6558879630866,1779.348721218445,2911.8488709787475
73030,738451.6813253594,1539.5586966682436,2239.219222470876,1772.1809838411014,2900.197361126854
73031,738451.6939747151,1539.5586966682436,2239.219222470876,1772.1809838411014,2900.197361126854
73032,738451.6980903721,1535.2369250054032,2231.8068297771765,1767.0065658234557,2890.4386199118244
73033,738451.7042581964,1535.2369250054032,2231.8068297771765,1767.0065658234557,2890.4386199118244
73034,738451.7425500868,1535.2369250054032,2231.8068297771765,1767.0065658234557,2890.4386199118244
73036,738451.7479617315,1534.509449786872,2141.667182774552,1637.9003863779883,2719.54980915212
73037,738451.7540011826,1534.509449786872,2141.667182774552,1637.9003863779883,2719.54980915212
73038,738451.7571212461,1534.509449786872,2141.667182774552,1637.9003863779883,2719.54980915212
73039,738451.7781781316,1529.7922572111345,2134.3085477118793,1632.9414012282698,2710.213943389394
73040,738451.799571771,1524.4366717769126,2126.3662935632983,1627.379097549933,2700.354788914067
73041,738451.8161913735,1524.4366717769126,2126.3662935632983,1627.379097549933,2700.354788914067
73042,738451.8238243696,1524.4366717769126,2126.3662935632983,1627.379097549933,2700.354788914067
73043,738451.8348691807,1519.7813367586605,2127.0763804786425,1622.4831404825072,2701.012391144364
73047,738451.9182437252,1519.7813367586605,2127.0763804786425,1622.4831404825072,2701.012391144364
73051,738451.9736347161,17264.482380659887,2169.579970235054,23318.007761507717,3148.6801650364155
73054,738451.9799433788,17264.482380659887,2169.579970235054,23318.007761507717,3148.6801650364155
73058,738452.0341592426,17264.482380659887,2169.579970235054,23318.007761507717,3148.6801650364155
73059,738452.0351417649,17264.482380659887,2169.579970235054,23318.007761507717,3148.6801650364155
73060,738452.0356309887,1532.652345150202,2475.281270912558,1726.8545836945289,3075.0800532775597
73062,738452.064563791,1532.652345150202,2475.281270912558,1726.8545836945289,3075.0800532775597
73063,738452.0721073083,1532.652345150202,2475.281270912558,1726.8545836945289,3075.0800532775597
73065,738452.1107676988,1532.652345150202,2475.281270912558,1726.8545836945289,3075.0800532775597
73068,738452.1828373953,1532.652345150202,2475.281270912558,1726.8545836945289,3075.0800532775597
73070,738452.1981940072,1532.652345150202,2475.281270912558,1726.8545836945289,3075.0800532775597
73077,738452.2674138627,1536.9074927113381,2308.3771597827877,1729.999091339919,3072.2344664804086
73079,738452.3666547016,1532.2858461012545,2309.1027469556525,1724.7249058036077,3072.904239255361
73089,738452.4613219132,1532.2858461012545,2309.1027469556525,1724.7249058036077,3072.904239255361
73092,738452.5910670732,1529.5863964785447,2294.314190284788,1597.2536942258919,2894.0520377281873
73093,738452.5922539184,1523.6615052703482,2285.1679343198593,1591.2903629005016,2883.0233601698706
73094,738452.5962910997,1518.690481960994,2276.96147375616,1586.2378912977993,2872.882951942597
73095,738452.6366310336,1513.1398162038056,2268.2308788848395,1703.0601826181523,2862.2720992335703
73096,738452.6500231143,1513.1398162038056,2268.2308788848395,1703.0601826181523,2862.2720992335703
73098,738452.6604669127,1508.7341406191874,2545.2587398829073,1576.1214985809677,3114.726809908036
73099,738452.6711227769,1508.7341406191874,2545.2587398829073,1576.1214985809677,3114.726809908036
73102,738452.7228946419,1508.7341406191874,2545.2587398829073,1576.1214985809677,3114.726809908036
73110,738452.7692097377,1508.7341406191874,2545.2587398829073,1576.1214985809677,3114.726809908036
73112,738452.7902626497,1508.7341406191874,2545.2587398829073,1576.1214985809677,3114.726809908036
73113,738452.8260908852,1508.7341406191874,2545.2587398829073,1576.1214985809677,3114.726809908036
73122,738453.0014750028,1508.7341406191874,2545.2587398829073,1576.1214985809677,3114.726809908036
73123,738453.0051368267,1508.7341406191874,2545.2587398829073,1576.1214985809677,3114.726809908036
73125,738453.0309875847,1508.7341406191874,2545.2587398829073,1576.1214985809677,3114.726809908036
73126,738453.0906989023,1508.7341406191874,2545.2587398829073,1576.1214985809677,3114.726809908036
73130,738453.1973577545,1509.9760725255362,2171.2508638571703,1698.3560837953835,2774.754959631299
73141,738453.3401893516,1509.9760725255362,2171.2508638571703,1698.3560837953835,2774.754959631299
73151,738453.3941654968,1507.8961051995511,2253.1084353895103,1574.7192026179061,2840.8216801298367
73161,738453.5835266554,1505.1046491732736,2247.1289892746677,1571.7548197598262,2832.8337106233075
73165,738453.8050734444,1504.9748176303826,2243.7216089500403,1695.9211689877413,2990.828175007748
73167,738453.853157536,1506.9479398149037,2242.3534183012357,1699.452292116209,2839.7422193992693
73170,738453.8646037614,1505.1080779695517,2237.3687895259154,1696.8373395409317,2986.373518079691
73171,738453.866732149,1505.1080779695517,2237.3687895259154,1696.8373395409317,2986.373518079691
73173,738453.9061525168,1505.1080779695517,2237.3687895259154,1696.8373395409317,2986.373518079691
73174,738453.9397718676,1505.1080779695517,2237.3687895259154,1696.8373395409317,2986.373518079691
73176,738453.9679477003,1511.7983256354833,2240.569241610119,1720.1799195389287,3003.5219278110176
73177,738453.9784841614,1511.7983256354833,2240.569241610119,1720.1799195389287,3003.5219278110176
73178,738453.9817290772,1511.7983256354833,2240.569241610119,1720.1799195389287,3003.5219278110176
73179,738453.9976096805,1511.7983256354833,2240.569241610119,1720.1799195389287,3003.5219278110176
73182,738454.0532960409,1511.7983256354833,2240.569241610119,1720.1799195389287,3003.5219278110176
73184,738454.0655109542,1511.7983256354833,2240.569241610119,1720.1799195389287,3003.5219278110176
73189,738454.2763123016,1534.2049605768368,2185.2820272285744,1746.5223243622477,3100.581462610737
73192,738454.2931136368,1554.959922992831,2275.5526666491864,1755.166951654079,2888.4949407125478
73193,738454.302932562,1550.6015603858025,2268.2761612939416,1755.4865673171782,2888.7934247615576
73205,738454.4061976722,1555.0798500955345,2540.700289546687,1639.5119465965427,2991.8524438960253
73226,738455.0200108618,3745.4946904810663,16026.921044134942,15879.254622581451,19545.72461308459
73229,738455.0625965955,3745.4946904810663,16026.921044134942,15879.254622581451,19545.72461308459
73232,738455.1235078038,3745.4946904810663,16026.921044134942,15879.254622581451,19545.72461308459
73233,738455.1246892313,3745.4946904810663,16026.921044134942,15879.254622581451,19545.72461308459
73234,738455.1443736734,3745.4946904810663,16026.921044134942,15879.254622581451,19545.72461308459
73240,738455.3123401742,3745.4946904810663,16026.921044134942,15879.254622581451,19545.72461308459
73253,738455.460951916,1509.1267343224945,2138.340184105303,1758.2622228287648,2882.097669604808
73255,738455.4941286242,1508.9759045261312,2411.9627869740016,1638.5947509490168,2979.959376131801
73259,738455.538487926,1507.5329490877004,2131.3096250731537,1754.5366895468464,2716.4890608779438
73264,738455.6580274493,1507.5329490877004,2131.3096250731537,1754.5366895468464,2716.4890608779438
73269,738455.7181911413,1507.5329490877004,2131.3096250731537,1754.5366895468464,2716.4890608779438
73271,738455.7849531284,1504.3168316145645,2125.4627886016638,1632.8895849887565,2708.619960631119
73274,738455.85403986,1504.3168316145645,2125.4627886016638,1632.8895849887565,2708.619960631119
73282,738456.0393635576,1504.3168316145645,2125.4627886016638,1632.8895849887565,2708.619960631119
73283,738456.0423300097,1504.3168316145645,2125.4627886016638,1632.8895849887565,2708.619960631119
73284,738456.1313576576,1504.3168316145645,2125.4627886016638,1632.8895849887565,2708.619960631119
73289,738456.2261596705,1504.8283925841847,1930.74696377704,1632.8356957538197,2523.3680232572633
73290,738456.2464541661,1504.8283925841847,1930.74696377704,1632.8356957538197,2523.3680232572633
73291,738456.3025352042,1500.1366367310643,1924.327912679596,1630.5513466805849,2521.2316482130645
73301,738456.4221068987,1505.456791532346,2118.614980696581,1727.952933204911,2778.1291347922192
73302,738456.4231222912,1505.456791532346,2118.614980696581,1727.952933204911,2778.1291347922192
73303,738456.4240915665,1505.456791532346,2118.614980696581,1727.952933204911,2778.1291347922192
73304,738456.4262953546,1511.148908337653,2426.9400592497327,1742.811110141902,3063.9118957136293
73306,738456.4326555986,1518.5026698949498,2394.577869771731,1738.9298802921605,3030.8170321966963
73307,738456.434693135,1516.614207192485,2389.0560271379136,1620.6429353109784,3023.0772000170386
73309,738456.4449041234,1514.1894753000063,2116.8590250714037,1732.8034872353116,2766.0022536208908
