Event_ID,UTM_Easting[m],UTM_Northing[m],Depth[m],Time[d.s],Magnitude
75645,340244,4143951.18,7.26,738507.2101,1.32
75649,338771.88,4144434.16,8.55,738507.2643,1.18
75659,335164.5,4144983.56,4.74,738507.3159,0.64
75670,307837.77,4133704.47,8.67,738507.526,-0.14
75675,309981.52,4123498.95,4.89,738507.757,1.39
75679,308889.15,4125813.8,5.71,738507.7714,1.7
75691,309735.61,4123876.87,7.01,738507.8287,0.92
75692,308478.56,4125424.5,4.85,738507.8317,1.33
75693,309551.73,4123396.67,7.11,738507.8385,0.99
75695,328315.24,4086059.13,6.68,738507.8451,1.47
75708,338422.52,4144749.16,7.86,738508.2021,1.04
75709,319918.97,4135386.17,2.81,738508.2175,1.17
75710,337331.49,4144742.85,7.39,738508.2745,0.73
75712,338166.58,4144249.75,6.06,738508.3066,0.42
75714,334647.6,4144703.2,4.22,738508.3273,0.47
75718,304297.84,4117345.82,6.67,738508.3526,1.01
75722,340224.62,4144801.67,7.04,738508.3988,0.73
75723,340871.01,4140467.24,6.34,738508.3991,0.63
75724,340207.88,4143258.25,5.62,738508.3997,0.58
75729,302745.1,4116952.1,6.93,738508.5453,0.55
75731,304937.79,4116745.44,7.16,738508.7142,1.1
75736,337886.93,4143761.02,9.7,738508.7701,0.75
75737,338579.82,4144361.4,8.43,738508.7722,1.27
75742,321587.07,4150005.5,4.03,738508.9344,0.33
75745,309289.05,4123360.01,6.47,738509.0483,0.64
75746,308634.93,4123992.92,4.03,738509.0865,1.33
75748,341165.1,4148031.12,6.3,738509.1727,1.01
75761,311061.3,4125262.36,6.72,738509.4323,1.44
75767,305911.38,4116116.1,6.4,738509.6279,2.12
75768,305067.72,4116318.23,6.9,738509.6297,0.98
75773,337933.51,4144212.66,7.95,738509.8495,0.88
75777,346001.81,4159421.98,6.86,738510.0262,1.48
75787,305393.4,4117112.8,6.31,738510.4497,1.43
75801,338818.94,4144473.54,8.75,738510.977,0.51
75811,345773.42,4158527.71,8.37,738511.0253,1.45
75832,342328.38,4140961.37,7.42,738511.7147,0.53
75834,338410.79,4146294.37,6.93,738511.7696,1.4
75835,337967.31,4144749.45,8.42,738511.7731,2.44
75836,338419.19,4145376.7,8.65,738511.7744,1.06
75838,338725.23,4143980.64,7.97,738511.7773,1.89
75839,338009.09,4143501.24,7.83,738511.7777,1.89
75840,338102.52,4144971.04,8.03,738511.7789,1.97
75841,336937.45,4145223.41,8.21,738511.7793,1.33
75842,336966.85,4145328.17,7.34,738511.7797,0.51
75843,337888.47,4144978.53,7.17,738511.7852,1.34
75844,338311.21,4144965.88,7.65,738511.7856,1.88
75845,338236.31,4144727.69,7.41,738511.7891,1.79
75846,336697.74,4145542.23,7.17,738511.7898,0.76
75847,338292.99,4146092.98,7.95,738511.7909,0.61
75848,338664.1,4144705.52,8.71,738511.7919,0.94
75849,338470.86,4146530.86,5.74,738511.8034,0.37
75850,338404.88,4145391.74,7.72,738511.8076,1.06
75851,338601.57,4144717.06,8.27,738511.809,2.77
75852,338355.64,4145878.09,7.35,738511.81,1.18
75853,338516.13,4144491.61,7.04,738511.8119,2.38
75854,338633.57,4147438.22,5.03,738511.8123,0.94
75855,338356.43,4145449.18,8.05,738511.8139,0.9
75856,338156.86,4145481.47,8.99,738511.8142,1.33
75857,338289.24,4146068.3,10.13,738511.8208,1.1
75858,338370.77,4145983.13,8.46,738511.8288,0.82
75859,337307.47,4141968.47,11.24,738511.8293,0.52
75860,338245.39,4143913.23,8.28,738511.8331,1.74
75861,335962.67,4143952.5,7.48,738511.8358,0.27
75862,336515.95,4145081.93,8.18,738511.8445,0.38
75863,338346.88,4144504.55,8.62,738511.8628,0.89
75866,337960.8,4144678.65,9.59,738511.8759,0.6
75868,338544.68,4144590.29,8.32,738511.8926,1.88
75869,338343.3,4144548.35,8.76,738511.8931,2.56
75870,337406.48,4144648.6,8.89,738511.8939,0.95
75871,337865.14,4145043.7,9.01,738511.895,0.69
75872,338361.96,4146669.16,7.31,738511.8975,1.32
75873,338402.55,4144796.83,9.13,738511.9014,2.14
75874,337990.53,4146126.16,8.09,738511.9035,0.51
75876,338190.03,4146168.46,7.25,738511.9048,0.48
75877,338261.4,4145522.95,8.96,738511.9053,0.96
75878,338266.26,4145093.96,8.73,738511.907,0.95
75879,338050.67,4146397.16,8.27,738511.92,0.95
75880,338626.76,4144852.32,8.57,738511.9205,0.89
75881,338492.85,4145222.32,9.22,738511.9228,1.74
75882,335829,4145610.91,8.48,738511.9249,0.89
75883,338023.56,4146409.56,9.14,738511.9255,0.93
75884,338553.83,4145162.86,7.83,738511.9264,0.6
75885,338508.94,4145404.26,8.11,738511.9297,3.15
75886,337836.69,4143626.36,8.57,738511.9299,3.56
75887,337676.16,4144606.6,7.35,738511.9311,1.2
75888,337628.14,4145390.63,5.64,738511.9317,0.71
75889,337844.55,4144627.08,7.5,738511.9323,1.58
75890,338420.58,4145516.86,8.53,738511.9345,1.2
75891,338307.21,4145644.82,7.43,738511.9354,1.34
75892,333689.76,4144240.73,4.67,738511.9358,0.85
75893,337435.61,4144521.93,7.59,738511.9365,1.12
75894,338047.19,4144961.46,7,738511.9373,0.47
75895,337558.4,4143877.75,9.03,738511.9413,0.7
75896,338661.88,4144951.76,8.06,738511.9426,1.51
75897,338746.31,4145646.75,7.26,738511.9434,1.3
75898,338397.12,4145456.93,6.98,738511.9439,1.06
75900,338256.77,4145193.15,7.87,738511.9495,1.01
75901,338828.72,4146169.06,7.5,738511.9501,0.57
75903,338449.98,4145353.13,8.56,738511.9506,0.49
75904,338159.48,4143883.71,8.32,738511.9511,1.82
75905,340810.58,4143639.65,5.87,738511.9536,0.31
75906,338264.49,4145062.02,7.9,738511.9552,1.14
75907,338803.96,4144944.13,9.57,738511.9557,0.69
75908,339650.89,4142310.48,9.8,738511.958,0.45
75909,338143.43,4145359.41,8.55,738511.9593,0.81
75910,338035.94,4143972.24,8.51,738511.9621,1.04
75911,338063.01,4145046.73,7.68,738511.9627,0.69
75912,334419.1,4144272.94,7.46,738511.9664,0.73
75913,338322.89,4145157.35,7.58,738511.9693,1.36
75914,338363.07,4144650.31,6.99,738511.9709,0.27
75915,338644.72,4145510.19,8.52,738511.9736,0.98
75916,338503.74,4144427.69,7.95,738511.9767,1.59
75918,338458.34,4144455.43,7.59,738511.989,0.94
75919,338266.81,4140414.62,7.89,738511.9895,0.42
75920,337835.94,4144548.44,11.21,738511.9951,0.68
75921,338121.47,4145185.57,7.83,738511.9958,0.64
75922,338318.44,4144503.21,8.27,738511.9961,1.1
75923,338547,4144869.63,8.12,738512.004,1.73
75925,338151.37,4146561.03,6.93,738512.0191,0.23
75926,337986.99,4144395.65,8.36,738512.0279,2.74
75927,338049.86,4144333.38,7.77,738512.0293,2.15
75928,335030.94,4143534.21,5.98,738512.0303,0.26
75930,336938.78,4143906.49,4.64,738512.032,0.2
75931,338547.99,4146497.06,5.99,738512.0371,0.46
75932,337427.55,4142877.87,8.25,738512.0396,0.63
75933,338038.9,4144092.73,6.61,738512.0446,1.05
75934,338106.05,4146163.98,9.53,738512.0579,0.87
75935,337497.64,4142644.96,8.16,738512.0671,0.57
75937,338143.51,4144046.07,10.89,738512.083,0.55
75938,338012.85,4145202.99,9.06,738512.0848,0.41
75939,337507.45,4145364.79,8.53,738512.0905,0.75
75940,336839.28,4144937.51,10.82,738512.1128,0.59
75941,337413.26,4145563.32,8.1,738512.1134,0.62
75942,338059.3,4144163.26,8.38,738512.1137,1.49
75943,338469.17,4144909.65,7.88,738512.1188,1.3
75945,338627.1,4144961.09,7.49,738512.1285,1.04
75946,338605.82,4143441.39,8.58,738512.1401,0.54
75948,337395.91,4145449.88,5.87,738512.1626,0.18
75950,338270.59,4146165.56,8.15,738512.1725,0.96
75952,338553.22,4145254.89,10.97,738512.1987,0.83
75953,338946.46,4144582.18,9.03,738512.1996,0.72
75954,338415.11,4144536.19,8.48,738512.2021,1.67
75955,337802.94,4145677.38,6.76,738512.2036,0.43
75958,337394.38,4146106.25,8.76,738512.2059,0.89
75959,337874.04,4145069.16,10.28,738512.2064,0.9
75961,333862.41,4145277.25,5.29,738512.2617,0.58
75962,338036,4144740.46,7.71,738512.2873,1.16
75964,338696.89,4146083.82,8.51,738512.3122,0.77
75966,337244.63,4144936.47,7.62,738512.3177,0.71
75967,337966.67,4145363.28,10,738512.3217,1.28
75975,337943.1,4145266.29,9.56,738512.4046,1.13
75977,337277.34,4144335.55,8.72,738512.4115,1.87
75978,338321.58,4145153.71,8.03,738512.4119,1.35
75980,336756.71,4145480.47,5.45,738512.434,0.44
75981,338350.58,4144156.83,8.12,738512.4346,0.93
75982,337783.13,4144436.13,7.99,738512.4349,0.75
75985,281804.8,4142300.48,9.34,738512.4496,1.32
75988,339379.24,4144630.11,11.24,738512.4543,0.97
75989,338388.17,4144675.79,7.98,738512.4564,1.35
75991,338498.33,4145692.62,8.88,738512.4647,1.28
75992,336680.76,4145213.34,9.75,738512.465,0.9
75993,333776.24,4144999.58,4.61,738512.4691,0.33
75994,337605.07,4146849.49,11.07,738512.4801,1.08
75995,338271.56,4145189.42,9.26,738512.4811,1.47
75996,338543.92,4144948.72,9.85,738512.4823,1.62
75997,333711.57,4145271.49,4.41,738512.4832,0.58
75999,338585.4,4145376.36,10.13,738512.4896,1.15
76000,338671.32,4146756.18,6.95,738512.5042,1.19
76004,337481.11,4145230.22,8.37,738512.5613,1.01
76009,302122.04,4110167.75,6.05,738512.6275,1.28
76012,338137.65,4144897.43,8.37,738512.7243,2.89
76013,338146.13,4144185.33,7.79,738512.7247,3.83
76014,337738.72,4145314.88,6.26,738512.726,1.18
76015,337672.75,4145340.81,5.93,738512.727,0.85
76016,337536.33,4145656.93,8.01,738512.7287,1.16
76017,337868.6,4144848.72,8.28,738512.7291,1.07
76018,338243.73,4144986.73,6.78,738512.7306,1.53
76019,338937.11,4145270.66,6.98,738512.7316,2.08
76020,337945.38,4143179.03,7.77,738512.7325,0.86
76021,338104.48,4145153.82,7.22,738512.7388,1.59
76022,336655.52,4145329.94,5.66,738512.7392,0.74
76023,338172.1,4145286.37,7.78,738512.7405,1.4
76024,338408.87,4145620.1,8.24,738512.7408,0.94
76025,337674.9,4144855.71,7.25,738512.7423,2.2
76026,337819.35,4145146.82,7.29,738512.744,1.59
76027,337598.57,4144399.66,5.7,738512.7475,0.17
76028,337393.15,4144364.7,7.57,738512.7483,0.73
76029,336189.16,4143788.54,8.7,738512.749,1.74
76030,341271.4,4144749.71,5.39,738512.749,1.33
76031,336381.75,4145648.88,4.54,738512.7493,0.66
76034,338273.82,4144479.99,7.74,738512.7549,1.1
76035,338956.12,4144495.53,7.93,738512.7557,0.56
76036,338079.01,4144918,7.22,738512.7584,1.19
76037,338018,4144369.85,7.77,738512.7618,1.97
